,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene120,11.4562811916044,-0.889550985807494,0.735738727588409,-1.20905826002017,0.226640463557723,0.453033503028593
gene121,92.9997288237357,-1.49707424255753,0.410426956043412,-3.64760213848911,0.000264699099330038,0.00393897011864903
gene122,36.3100605936382,1.89193345963038,0.458015101182602,4.13072288390793,3.61624292194672e-05,0.000778981269421699
gene123,3.71398612241587,0.224486046176189,1.25130481323056,0.179401568508812,0.857622399875853,0.928626028487691
gene124,6.39502359646125,2.69361121642234,1.24228810679012,2.16826612256815,0.0301384444266301,0.126278013146818
gene125,8.47105264383413,0.736210834721993,0.817278173657847,0.90080814397254,0.367690336722074,0.602183368996527
gene126,31.4177505577084,-0.425882038091482,0.488316956658866,-0.872142636629758,0.383130568730299,0.616442944943038
gene127,52.1812160125061,-0.227141420629194,0.565074204039672,-0.401967421279148,0.687708002735221,0.844529411809651
gene128,196.48922305406,-1.38521744921162,0.333959452877327,-4.14786117678917,3.35595781230388e-05,0.00073151889932481
gene129,2.53379207396838,-1.39282747083305,1.60910054525657,-0.865593809497444,0.386712951598887,0.620027508211525
gene130,9.7289317944099,-0.738151885832746,0.79103338083187,-0.933148845193471,0.350743122498781,0.591916234914581
gene131,21.8022483443893,0.532557951294665,0.607116249825617,0.877192714653302,0.38038197249997,0.613638230526383
gene132,24.1458047331589,1.06048661493256,0.717720368147774,1.47757631244236,0.139521218466004,0.33666235296381
gene133,72.5947959988136,-0.801879886666096,0.49695952399474,-1.61357182617267,0.106620332026334,0.287090923441497
gene134,36.6395972450242,-0.949951188445941,0.415617514639092,-2.2856380084724,0.0222754446573085,0.100956285068148
gene135,53.5271613682817,1.82429812623112,0.601024239617025,3.03531539325863,0.00240284271142601,0.0208512085527063
gene136,7.50873997406547,-0.717614974205779,0.899472201803481,-0.797817845584254,0.424976203768765,0.65170136440587
gene137,8.29179736362489,-1.75956149385069,0.960667977246344,-1.83160210970526,0.0670107222786165,0.216778502636302
gene138,46.440509384269,0.900730633424821,0.478951044869253,1.88063194156035,0.0600220035656009,0.198375972073313
gene139,31.574750943566,-1.49205247865433,0.575984544800092,-2.5904383930513,0.00958537767961498,0.0558943520107485
gene140,0.84756138329376,-1.37262689702014,2.53891873086661,-0.540634436357725,0.58875957724632,NA
gene141,13.4505911734359,4.39028185372921,0.981796332649001,4.47168288140139,7.7606451629463e-06,0.000208966783725804
gene142,4.37426003865853,-1.43768087681001,1.17475338260805,-1.22381505607435,0.22102200327936,0.445474917756597
gene143,23.2650056463045,1.2554430168307,0.59172239191452,2.12167569452411,0.0338649810440459,0.135091024600541
gene144,10.6104395282257,1.74219262040421,0.828018215228379,2.10405108047495,0.0353739914653944,0.140194325482981
gene145,2.64681204776692,-0.0521000229030826,1.27229002149052,-0.04094980077109,0.967335915443833,0.981076696266757
gene146,4.35150747238708,4.8329016396371,1.711951214283,2.82303701140293,0.00475710795521655,0.0356978060082029
gene147,8.06581966536075,-0.520590727177782,1.03781063746031,-0.501624003827665,0.615932031218682,0.799837978128657
gene148,113.286911520821,-1.0169237666015,0.387620413111385,-2.62350416078133,0.00870303820527155,0.0527657713703716
gene149,31.4333330878354,0.533930818092965,0.565358965708658,0.944410278209175,0.344960031190841,0.587009123708578
gene150,14.0721440959688,4.18592193422584,0.944849619962498,4.43025201660343,9.41230271214631e-06,0.000249767047332462
gene151,6.18267925540096,-2.47931626354286,1.06211575292043,-2.33431832333308,0.0195790599845518,0.0919211764915752
gene152,6.92144774071545,-1.41114079195068,0.872387714956154,-1.61756151279779,0.105757129060197,0.28577935223566
gene153,30.3188141110694,-1.52693157763338,0.553714697451466,-2.75761431773665,0.00582248504081427,0.0412376361970773
gene154,33.1916871924874,0.435868680470987,0.50683759708029,0.85997700837876,0.389801716449606,0.622255399144924
gene155,45.0852857636435,-0.354669211811861,0.575425714990025,-0.616359683922032,0.537657155635797,0.749771707516484
gene156,8.01747856385512,0.329607671069514,0.893323865560339,0.368967721312099,0.712151784546795,0.861392675658264
gene157,46.6066894418509,-1.11386640626646,0.402806513400208,-2.76526413851649,0.0056876719918455,0.0406801852229262
gene158,10.1578384580352,-0.758682356623545,0.70321016676367,-1.07888422619822,0.280639341444353,0.510785918672574
gene159,40.130539995763,-0.747850311335381,0.466530485091959,-1.6030041663579,0.1089337342545,0.290489081179805
gene160,52.0617524397788,1.37345632776515,0.46081274477562,2.98050855436716,0.0028777020058179,0.0237345602371738
gene161,115.674927621842,1.75374719149825,0.4103518527723,4.27376452585773,1.92200016245278e-05,0.000463050302296189
gene162,5.59502963957049,1.66979643278753,1.09819130853472,1.52049685679583,0.128386148127635,0.318417818694887
gene163,3.98861250568521,-0.682594477152153,1.17620468559979,-0.580336471627024,0.561687736971833,0.766730443100009
gene164,1.0958937027533,-3.66042639427427,2.40756339568452,-1.52038629630084,0.128413916569503,NA
gene165,17.2268663998891,0.683337639202465,0.625718692012548,1.09208442695645,0.27479599374702,0.507069041226781
gene166,2.28172475768255,-0.21231622071109,1.51803883616568,-0.139862179842096,0.888768883624981,0.942464407754035
gene167,71.7492504922016,0.013405591181788,0.425374490023685,0.0315147981277429,0.974858990807655,0.985154601879975
gene168,94.5324712857044,-0.752133565227948,0.390787374545324,-1.92466188577112,0.0542716717090459,0.185223679057331
gene169,15.5454415534917,-0.706931977931212,0.681619298730742,-1.0371360952479,0.299672435299407,0.536363860247522
gene170,3.35517934349151,0.352432657116229,1.24583530586377,0.282888641425905,0.77726220192736,0.892267769109088
gene171,11.4712644289083,1.88638277087202,0.811879234277392,2.32347705327256,0.0201535389726249,0.0931846713607983
gene172,10.4577775424082,-1.87259111764154,0.756145380295353,-2.47649614272602,0.0132679058700556,0.0704160453567299
gene173,9.12762082282066,0.105090089472438,0.871425320649096,0.12059563451078,0.904011326762549,0.951814465778871
gene174,187.081634965178,-0.223323500411585,0.354498847359113,-0.629969609422607,0.52871446794181,0.740119411927718
gene175,5.27939266866925,-0.310497300674296,1.01676442953634,-0.305377815799365,0.760078415776505,0.88607407872808
gene176,63.0157700725893,1.70443906254971,0.395401364306987,4.31065549188748,1.62771325772159e-05,0.00039737906331843
gene177,330.964755604306,1.91947434911401,0.371676916562435,5.16436255139771,2.41259679717011e-07,1.19390938800499e-05
gene178,45.9143351441827,-0.710148335839508,0.408055907509985,-1.74032117356892,0.081802638159081,0.241522546300007
gene179,8.36575896025531,-1.06536087031474,0.836365130856101,-1.27379876445141,0.202734743171534,0.425536278849372
gene180,10.9263761970794,1.88879186859378,0.968539750599296,1.95014388147215,0.0511589723007872,0.179448425829006
gene181,12.8251696645765,-1.14504123805997,0.696457410343068,-1.64409369626196,0.100156849870283,0.274943316510476
gene182,16.4955034000144,-0.246385260084865,0.574841737630269,-0.428614075763818,0.668204100320161,0.833806227563209
gene183,0.70019576614573,2.95990197273268,3.09389121742449,0.956692321973959,0.338722574652362,NA
gene184,4.08973687077202,-0.22041873949087,1.07675350254736,-0.204706777335211,0.837801224994754,0.921236103114615
gene185,3.56821551155324,0.937660191658287,1.26217025402476,0.74289517493247,0.457545147173547,0.677803531128451
gene186,8.77291904497457,-0.246509898468009,0.757806304624259,-0.325294071801415,0.744958517128614,0.877715343456437
gene187,46.6879707124663,1.084659303356,0.471304927510078,2.30139606026675,0.0213692544100374,0.097817762061946
gene188,1.92520954768563,-0.0528209661451847,1.52508643277468,-0.0346347361107163,0.972371002696286,0.984565281666638
gene189,1.67153206741604,0.767895826106045,2.14991204068523,0.357175461867405,0.720960454546767,NA
gene190,98.7004085096656,0.148080084802334,0.335524449202068,0.441339178574,0.658967466763069,0.829975687583605
gene191,50.8674166868784,-0.348872888796856,0.426852967699439,-0.817313958661544,0.413749031767881,0.639303356259064
gene192,7.14573834464888,1.05636878357628,0.797322379208745,1.32489543893728,0.185205833862634,0.405636222251774
gene193,2.40870012487062,-0.949478117661293,1.60507788321869,-0.591546446180721,0.554154344411888,0.759473506450723
gene194,32.1408138287497,1.91432085557692,0.549240240232332,3.48539803778243,0.000491405462789593,0.00656761607567697
gene195,19.0605233422171,-0.576529993439797,0.660589044730576,-0.872751369461383,0.382798611469387,0.616442944943038
gene196,20.3637015381634,-1.87615435228669,0.590847275688745,-3.17536261819888,0.00149649364222675,0.0148664271878269
gene197,1.19530121369905,-0.0341589916258995,2.0652973109631,-0.0165395032688879,0.986803987340726,NA
gene198,579.463190837069,-0.322167080549247,0.323230680144494,-0.996709472025454,0.318905550690296,0.559306574055491
gene199,24.2411259801825,-0.412877137945124,0.53575848304408,-0.770640411700499,0.440920100857055,0.660786800915187
gene200,4.79639259921692,0.838359475459733,1.02995313005955,0.813978278226372,0.415657394915775,0.640091413028414
gene201,73.4580276398413,-0.355007726135104,0.447613388706118,-0.793112393624546,0.427712342647327,0.654800417547872
gene202,73.6622620998152,0.71158419345686,0.417890241483748,1.70280165176945,0.0886051936513688,0.253486227336397
gene203,3.86949779412995,-1.87239127150051,1.38437322584842,-1.35251913034724,0.176209303180638,0.391882191167037
gene204,1.76529579409693,4.29298841624871,2.51145952408439,1.70935998572934,0.0873842881560081,NA
gene205,94.7878261973344,1.16740556685155,0.406984995630284,2.8684240927448,0.00412522172217334,0.0317364746777285
gene206,3.15217918493704,-1.23438269729323,1.25602971336582,-0.982765522310307,0.325722854291264,0.564771350575099
gene207,18.3405054698608,0.997878072759616,0.644365192845443,1.54862193650327,0.121472629448657,0.309686067099416
gene208,74.9186518843286,2.73222726040963,0.511969324571597,5.33670110547324,9.46528789458812e-08,5.77698071166362e-06
gene209,9.37387470082902,0.585376604086326,1.02542150437369,0.570864372933026,0.568091582810293,0.771066848633001
gene210,6.03356609407694,-0.282598014619509,0.894382734032412,-0.315969890591904,0.752025362063298,0.883231839600962
gene211,20.9963159030853,-0.24453063908345,0.687015219426391,-0.355931909758296,0.721891558094585,0.863910746974631
gene212,27.2509324560096,0.638610900368486,0.655161531862809,0.974738090242776,0.329690193596386,0.569089549390544
gene213,7.59686880603738,-0.374140868713952,0.848052004055482,-0.441176799211331,0.659085008053829,0.829975687583605
gene214,3.6663072644808,-2.38159081021595,1.40575909086858,-1.69416710564855,0.0902335335971602,0.256549068348448
gene215,1.23013005535722,-3.8257702636594,2.29064565302897,-1.67017114087484,0.0948855080611247,NA
gene216,2.96766026748796,1.93721556145909,1.64025123786492,1.18104807162391,0.237583627057052,0.466254685039081
gene217,2.905785054234,-1.34130352269697,1.28124501267815,-1.04687511711229,0.295157179536294,0.529836074246034
gene218,9.95409019748076,0.393288177495506,0.724778727214702,0.542632065108889,0.58738315701515,0.780477910373541
gene219,6.80900530717202,0.837365053528065,1.00756343505901,0.831079239669931,0.405928866788628,0.631483224375513
gene220,7.08852282962001,2.44994507705364,1.19724155299847,2.04632479629344,0.0407244256454094,0.154702123146773
gene221,1.93684940996681,-1.19045344930988,1.48787952705221,-0.800100698790049,0.423652456339163,0.650635100298275
gene222,14.760690735488,3.31753270828179,0.752445304165061,4.40900181038811,1.03848157230829e-05,0.000267811233647391
gene223,2.42952820923882,-1.26958942278042,1.62938443730736,-0.779183471813737,0.435871644905358,0.660116610274368
gene224,1.21904288855406,-2.06303302950052,2.25034008178706,-0.916765001964594,0.359265795776833,NA
gene225,0.958356010932589,-0.0740585196261202,2.38556586957026,-0.0310444245412771,0.97523411107028,NA
gene226,5.47933840432855,1.00393865968346,1.16182657857842,0.864103712373199,0.387530919843648,0.620637298474753
gene227,27.1483953284331,1.26713455873683,0.512426725187057,2.47281122637441,0.0134054932522015,0.0709406304762457
gene228,31.6290812569046,-0.180871670142274,0.507025901057982,-0.356730632034497,0.721293471271243,0.863759546041626
gene229,85.3048847137395,0.801693495609566,0.447954069484597,1.78967789383401,0.0735057081848606,0.230855834796706
gene230,2.9532549327655,4.25206322349169,1.66034707898762,2.5609484169324,0.0104386853909716,0.0599160907550753
gene231,12.0955566053584,1.34822049050263,0.745107858867734,1.80942996971121,0.0703842306753768,0.224104439472612
gene232,14.4428685318891,-0.697708593476045,0.88957013530566,-0.784321062258131,0.432851743750726,0.658265401002973
gene233,204.90325910307,1.09723168905303,0.421116523138292,2.60552989200263,0.00917322688614634,0.0546561907141008
gene234,10.6908316633893,-0.216877681453292,0.764717250944764,-0.283605059497942,0.776713059337346,0.892267769109088
gene235,2.42345485869892,-1.64792187253824,1.64389502829662,-1.00244957504725,0.316126508889038,0.556308424514889
gene236,119.221850109235,0.703872648390498,0.406980236341409,1.72950080996078,0.0837195016575012,0.245264652055815
gene237,18.5237451663189,1.62388839496487,0.605143723410392,2.68347556480165,0.00728612994263562,0.0459644340751066
gene238,0.856279787897174,-2.36828331891072,2.69193786070358,-0.87976894024282,0.378984493806003,NA
gene239,8.77822086168928,-3.51306200966889,0.932535586844156,-3.76721495590064,0.000165078855907064,0.00265139811548977
gene240,18.9101796557306,-1.45179372952392,0.603186234713489,-2.4068747693049,0.0160896860816879,0.0807129183988234
gene241,18.2884370584393,-2.00262645402627,0.735885670303838,-2.72138259357519,0.00650094731318163,0.044086053816428
gene242,89.2100393599651,0.72502192037798,0.349132674441064,2.07663725985741,0.0378350512530819,0.147082757631408
gene243,8.05033992948873,2.16493289267935,0.885100138823555,2.4459750910862,0.0144460980589455,0.0749117217264976
gene244,0,NA,NA,NA,NA,NA
gene245,20.4025166437903,1.0199762625718,0.647091608024397,1.57624708762001,0.114968870564685,0.301587395421114
gene246,3.14814518915891,-3.62668183946963,1.57165833052737,-2.30755105548463,0.0210241194518121,0.0969651453810276
gene247,418.175479086787,0.015667695510609,0.368180878957932,0.0425543432753855,0.966056791282962,0.981076696266757
gene248,32.4032796141773,0.02031496749753,0.509856979261291,0.0398444432926337,0.96821714372148,0.981076696266757
gene249,3.69251655942576,2.33269673348685,1.49063097645814,1.56490558047407,0.117605050018591,0.304046865821494
gene250,6.29135780929707,-0.726949642394679,0.941629462839066,-0.772012422171758,0.440107070185502,0.660786800915187
gene251,128.858084570846,2.43854445571211,0.41143262025962,5.92695944763288,3.08595144146705e-09,3.53148568082885e-07
gene252,1.44910799152825,-1.05699288065232,1.84417710174168,-0.573151504621803,0.566542116656755,NA
gene253,15.3494268088953,0.124743915097148,0.634170970766712,0.196703918733985,0.844059243303677,0.92136829110137
gene254,28.3752110148204,0.942962089171206,0.561024662770252,1.68078544803183,0.0928045961920879,0.261669463532607
gene255,0.590076094920056,1.65243864407127,3.05113430236333,0.541581746431592,0.588106669328845,NA
gene256,4.49524312452251,2.09946403094653,2.52373696492786,0.831887023141711,0.405472717299788,0.631483224375513
gene257,8.2888357532464,-0.0124766082390275,0.804926444031448,-0.015500308545634,0.987633038339212,0.991597087306654
gene258,515.568803922106,0.426581001839101,0.340815987127741,1.25164610215076,0.210698847720561,0.433643740221667
gene259,13.0760351304791,-2.57438998862451,0.813879041934307,-3.16311129293375,0.00156092646426227,0.0152024274258735
gene260,0.483398427025882,-1.35599461841911,3.03198984428605,-0.447229274522328,0.654709526497032,NA
gene261,138.432494283994,-0.0728978144338614,0.368071065006179,-0.198053640626811,0.843003095702892,0.92136829110137
gene262,0,NA,NA,NA,NA,NA
gene263,20.5389479134149,-0.645079906457131,0.563906782226893,-1.14394777078169,0.252645297981761,0.47838008335533
